# BGI DATA EXTRACTION
# REQUEST : latitude =38.30000000/41.80000000  longitude =-84.90000000/-80.50000000  country=102
# source	lat(deg)	long(deg)	alt(m) 	g(mgal)
31020749 41.29080000 -81.00320000 278.8 980192.89
31020749 41.26900000 -81.00320000 279.1 980192.97
31020749 41.35700000 -80.99980000 272.7 980200.57
31020015 41.24540000 -80.99830000 291.7 980185.97
31020142 39.56160000 -80.99660000 198.2 980039.58
31020498 38.47340000 -80.99440000 251.8 979936.30
31020566 39.93280000 -80.99210000 358.4 980040.32
31020708 39.27420000 -80.99030000 262.1 980000.29
31020749 41.37100000 -80.99030000 267.9 980202.83
31020566 41.69240000 -80.98930000 310.9 980223.77
31020329 40.07330000 -80.98830000 352.7 980057.02
31020708 39.08330000 -80.98500000 259.0 979984.68
31020749 41.30830000 -80.98380000 280.7 980193.87
31020749 41.32850000 -80.98380000 273.7 980196.98
31020749 41.29400000 -80.98380000 280.1 980192.47
31020749 41.34780000 -80.98370000 272.1 980200.02
31020708 39.23880000 -80.98000000 232.2 980004.11
31020015 41.22090000 -80.97990000 288.6 980183.02
31020749 41.26080000 -80.97880000 279.5 980189.32
31020142 39.41330000 -80.97160000 235.3 980019.26
31020566 39.98540000 -80.97130000 396.5 980039.00
31020708 39.19450000 -80.97130000 345.6 979977.90
31020142 39.28490000 -80.96990000 263.4 980003.54
31020485 39.28490000 -80.96910000 264.2 980003.51
31020708 39.30300000 -80.96880000 320.0 979992.25
31020708 39.01550000 -80.96700000 237.7 979983.30
31020015 39.97480000 -80.96660000 384.0 980039.83
31020015 40.04990000 -80.96660000 364.5 980052.20
31020142 38.77830000 -80.96660000 228.0 979966.40
31020708 39.22120000 -80.96450000 245.3 979999.87
31020708 39.28920000 -80.96300000 259.3 980003.01
31020708 39.25530000 -80.96220000 243.5 980003.78
31020015 40.14140000 -80.95830000 368.0 980055.22
31020048 40.91830000 -80.95830000 355.9 980139.40
31020142 38.61990000 -80.95830000 273.7 979946.81
31020708 39.27200000 -80.95800000 284.9 979994.64
31020015 40.18430000 -80.95660000 381.9 980055.64
31020708 39.18530000 -80.95420000 257.5 979995.27
31020015 39.83760000 -80.95330000 404.8 980029.85
31020566 39.64580000 -80.95330000 404.8 980012.48
31020708 39.32280000 -80.95200000 259.0 980005.35
31020708 39.20280000 -80.95170000 326.4 979983.05
31020708 39.16970000 -80.95000000 253.5 979995.98
31020142 38.97990000 -80.94990000 244.5 979979.18
31020708 39.42080000 -80.94830000 256.0 980015.17
31020566 40.08030000 -80.94740000 389.5 980046.87
31020015 39.90660000 -80.94160000 245.3 980061.47
31020566 39.74080000 -80.93960000 405.4 980026.38
31020015 40.01990000 -80.93830000 287.3 980062.76
31020142 38.30160000 -80.93830000 394.6 979891.01
31020142 39.04330000 -80.93830000 389.9 979956.94
31020708 39.04330000 -80.93830000 389.8 979957.19
31020142 38.85160000 -80.93660000 226.5 979974.31
31020566 40.12130000 -80.93440000 278.6 980071.42
31020142 39.13660000 -80.93330000 229.6 979997.20
31020708 39.33050000 -80.93300000 251.4 980008.05
31020708 39.27470000 -80.93130000 243.2 980003.50
31020708 39.42370000 -80.93080000 227.6 980021.19
31020015 40.77760000 -80.92990000 376.7 980116.61
31020566 39.83130000 -80.92910000 399.0 980030.37
31020566 40.04110000 -80.92910000 378.3 980046.33
31020015 40.61910000 -80.92830000 384.4 980097.37
31020708 39.00620000 -80.92750000 271.2 979976.70
31020015 40.27240000 -80.92660000 302.1 980080.73
31020708 39.06170000 -80.92300000 244.4 979986.88
31020708 39.33800000 -80.92220000 259.0 980007.97
31020708 39.41330000 -80.92220000 234.3 980019.01
31020015 40.81380000 -80.92160000 392.6 980115.99
31020708 39.11120000 -80.92130000 238.6 979992.60
31020498 38.40990000 -80.92060000 524.0 979877.90
31020142 38.69990000 -80.91660000 278.3 979950.85
31020708 39.22170000 -80.91550000 249.9 979999.58
31020708 39.45420000 -80.91550000 216.7 980026.65
31020048 40.92490000 -80.91490000 377.3 980133.70
31020708 39.40750000 -80.91380000 239.8 980017.58
31020708 39.44300000 -80.91170000 219.1 980024.84
31020566 40.09630000 -80.91030000 303.0 980064.54
31020708 39.36200000 -80.91030000 267.0 980008.66
31020708 39.18580000 -80.90870000 245.3 979998.21
31020708 39.46220000 -80.90720000 293.5 980012.33
31020387 38.57160000 -80.90660000 250.9 979945.90
31020708 39.47550000 -80.90630000 222.5 980027.60
31020142 39.49160000 -80.90330000 227.1 980030.09
31020015 40.08040000 -80.89830000 391.5 980044.98
31020142 38.56490000 -80.89830000 246.0 979946.47
31020708 39.27280000 -80.89030000 274.3 979999.05
31020015 39.79080000 -80.88990000 406.6 980028.64
31020386 39.27660000 -80.88830000 255.1 979994.70
31020015 40.86480000 -80.88660000 405.4 980119.28
31020142 39.53660000 -80.88660000 213.2 980036.72
31020566 39.79130000 -80.88360000 372.8 980034.69
31020015 40.52110000 -80.88330000 281.4 980106.23
31020015 40.73630000 -80.88330000 357.1 980111.57
31020708 39.35920000 -80.88250000 322.4 979997.19
31020708 39.20000000 -80.88200000 295.6 979990.04
31020708 39.47950000 -80.88030000 216.4 980030.39
31020708 39.09970000 -80.87970000 248.7 979990.99
31020708 39.27670000 -80.87780000 278.8 980000.99
31020329 40.07830000 -80.87660000 374.9 980047.02
31020015 40.32880000 -80.87490000 372.2 980072.22
31020015 40.22160000 -80.87160000 268.8 980081.10
31020708 39.29000000 -80.86870000 266.7 980003.97
31020015 40.70080000 -80.86830000 312.5 980114.94
31020015 41.38780000 -80.86830000 275.4 980206.46
31020015 41.43430000 -80.86830000 270.7 980212.57
31020015 41.48860000 -80.86830000 277.8 980216.08
31020142 39.37660000 -80.86830000 237.6 980015.49
31020015 40.56830000 -80.86660000 379.3 980089.53
31020015 41.53480000 -80.86660000 274.8 980220.56
31020367 38.63990000 -80.86660000 248.7 979952.97
31020015 41.57630000 -80.86490000 264.9 980225.37
31020015 41.62060000 -80.86490000 256.6 980230.77
31020142 38.63490000 -80.86490000 248.1 979952.71
31020015 40.90090000 -80.86330000 356.0 980133.04
31020015 41.36280000 -80.86330000 274.2 980204.05
31020708 39.05950000 -80.86300000 277.3 979981.32
31020708 39.23500000 -80.86170000 263.9 980000.77
31020015 40.45140000 -80.86160000 405.3 980076.55
31020142 39.23490000 -80.86160000 264.0 980000.52
31020566 39.93130000 -80.86160000 270.7 980055.01
31020708 39.47630000 -80.86080000 218.5 980030.23
31020015 41.65990000 -80.85990000 246.3 980234.85
31020048 40.89660000 -80.85990000 357.3 980131.70
31020367 39.64660000 -80.85990000 192.9 980057.17
31020708 39.09580000 -80.85950000 252.0 979989.88
31020708 39.20630000 -80.85950000 259.9 979998.79
31020142 39.64660000 -80.85830000 191.1 980055.89
31020367 39.38830000 -80.85830000 215.2 980025.67
31020708 39.37280000 -80.85700000 222.5 980018.96
31020015 40.38060000 -80.85660000 337.1 980086.36
31020015 40.94460000 -80.85660000 363.2 980136.98
31020015 40.97290000 -80.85660000 330.0 980146.89
31020015 41.00280000 -80.85660000 351.0 980146.11
31020015 41.04090000 -80.85660000 320.3 980155.77
31020015 41.07660000 -80.85660000 313.3 980160.62
31020015 41.11810000 -80.85660000 301.9 980167.25
31020015 41.14360000 -80.85660000 296.0 980171.27
31020015 41.32730000 -80.85660000 284.1 980198.37
31020015 41.69440000 -80.85490000 248.7 980236.66
31020015 41.72780000 -80.85490000 248.7 980238.04
31020015 41.78960000 -80.85490000 261.8 980238.55
31020015 40.61660000 -80.85330000 379.6 980093.80
31020708 39.31380000 -80.85330000 243.8 980009.21
31020708 39.40420000 -80.85330000 217.9 980022.80
31020498 38.48360000 -80.85030000 460.1 979897.81
31020015 41.29210000 -80.84660000 292.5 980192.47
31020708 39.35130000 -80.84450000 223.4 980016.93
31020015 41.20640000 -80.84330000 282.9 980180.65
31020566 40.09780000 -80.84330000 237.1 980074.50
31020708 39.21670000 -80.84280000 264.8 979999.41
31020708 39.25830000 -80.84220000 274.3 979999.45
31020708 39.27780000 -80.84220000 280.4 979999.47
31020566 41.77580000 -80.84140000 247.5 980242.60
31020708 39.14870000 -80.84120000 248.7 979998.75
31020708 39.09120000 -80.84080000 261.8 979988.57
31020708 39.10620000 -80.84050000 268.5 979988.46
31020708 39.34030000 -80.84030000 228.6 980014.68
31020708 39.46500000 -80.84030000 231.6 980027.30
31020708 39.42920000 -80.83950000 219.4 980026.24
31020142 38.35990000 -80.83830000 566.5 979855.32
31020708 39.18470000 -80.83780000 295.6 979991.85
31020708 39.11550000 -80.83750000 273.4 979988.35
31020015 41.26610000 -80.83660000 275.2 980192.09
31020142 38.93330000 -80.83660000 221.5 979982.97
31020708 39.07000000 -80.83620000 273.4 979983.05
31020708 39.20670000 -80.83470000 256.3 980000.85
31020708 39.26030000 -80.83470000 263.6 980001.60
31020708 39.32500000 -80.83370000 230.1 980013.63
31020367 38.93330000 -80.83330000 223.4 979982.87
31020708 39.04580000 -80.83050000 244.4 979989.64
31020142 39.24160000 -80.82990000 251.6 979998.11
31020708 39.43080000 -80.82800000 219.4 980024.64
31020498 38.36710000 -80.82680000 564.4 979863.21
31020015 39.83030000 -80.82660000 197.8 980065.72
31020142 39.04490000 -80.82660000 239.3 979986.10
31020708 39.26880000 -80.82620000 252.9 980004.21
31020708 39.34670000 -80.82530000 251.4 980011.61
31020708 39.44780000 -80.82530000 216.1 980029.11
31020708 39.00930000 -80.82500000 233.1 979988.45
31020142 39.70990000 -80.82160000 193.4 980062.64
31020142 38.84160000 -80.81990000 241.1 979972.87
31020566 40.06990000 -80.81940000 222.8 980072.97
31020708 39.03880000 -80.81670000 242.0 979989.82
31020142 38.56490000 -80.81330000 291.1 979936.78
31020142 39.81990000 -80.81330000 196.4 980067.57
31020566 40.05010000 -80.81110000 385.3 980038.49
31020015 39.90410000 -80.80990000 209.1 980066.10
31020708 39.44330000 -80.80880000 213.9 980029.24
31020708 39.25470000 -80.80870000 260.6 980002.51
31020708 39.33450000 -80.80870000 228.6 980015.60
31020367 39.32990000 -80.80830000 221.9 980016.47
31020708 39.37000000 -80.80830000 368.8 979991.21
31020708 39.35420000 -80.80750000 254.2 980012.12
31020708 39.19580000 -80.80550000 263.6 979999.84
31020708 39.41470000 -80.80550000 244.1 980021.11
31020566 39.91830000 -80.80490000 195.7 980067.28
31020708 39.27700000 -80.80470000 292.6 979998.22
31020708 39.15280000 -80.80370000 259.3 979997.65
31020708 39.32550000 -80.80250000 230.1 980014.56
31020708 39.04050000 -80.79780000 323.3 979975.05
31020048 40.86490000 -80.79160000 311.3 980132.50
31020142 39.51490000 -80.78990000 251.7 980029.74
31020566 41.55440000 -80.78760000 281.6 980220.52
31020708 39.40450000 -80.78750000 222.8 980024.02
31020708 39.31950000 -80.78720000 228.6 980013.92
31020708 39.43250000 -80.78550000 222.5 980027.74
31020708 39.14530000 -80.78420000 268.8 979995.25
31020708 39.08920000 -80.78130000 243.5 979995.11
31020329 40.06990000 -80.77990000 201.5 980074.02
31020708 39.06530000 -80.77950000 252.9 979990.15
31020708 39.18800000 -80.77700000 275.8 979996.87
31020142 39.29490000 -80.77660000 254.8 980009.26
31020142 38.45160000 -80.77490000 514.6 979879.98
31020015 39.96160000 -80.77160000 204.2 980066.19
31020566 40.09740000 -80.77130000 386.2 980042.83
31020708 39.37550000 -80.77050000 247.4 980016.36
31020367 39.02160000 -80.76990000 231.3 979991.07
31020708 39.39800000 -80.76970000 222.5 980023.40
31020015 40.77260000 -80.76830000 295.1 980119.71
31020566 41.77610000 -80.76810000 260.6 980241.63
31020708 39.05880000 -80.76750000 244.4 979992.68
31020708 39.07970000 -80.76700000 273.1 979988.68
31020015 40.63430000 -80.75830000 360.9 980091.31
31020015 40.81110000 -80.75830000 370.6 980109.95
31020708 39.17880000 -80.75620000 289.5 979994.93
31020142 38.91660000 -80.75330000 225.3 979983.79
31020708 39.09280000 -80.75280000 245.9 979994.87
31020367 39.92160000 -80.75160000 197.2 980068.47
31020708 39.40030000 -80.74700000 228.6 980024.70
31020142 39.10160000 -80.74660000 247.4 979994.42
31020142 39.91990000 -80.74660000 205.5 980065.12
31020015 40.01660000 -80.74490000 204.8 980067.29
31020367 38.90990000 -80.74330000 233.5 979982.97
31020142 38.76830000 -80.74160000 265.4 979960.94
31020708 39.12530000 -80.74120000 256.9 979996.19
31020142 38.33990000 -80.73830000 649.1 979837.28
31020015 40.84310000 -80.73660000 395.0 980109.18
31020367 39.12990000 -80.73660000 269.7 979994.87
31020708 39.26750000 -80.73370000 243.8 980007.77
31020708 39.38800000 -80.73330000 225.5 980022.19
31020708 39.40130000 -80.73250000 227.3 980023.74
31020367 39.28990000 -80.73160000 231.6 980013.27
31020142 39.39830000 -80.72660000 227.4 980024.86
31020048 40.88660000 -80.72490000 326.7 980128.50
31020708 39.15780000 -80.72470000 291.0 979993.69
31020708 39.19530000 -80.72380000 301.7 979995.02
31020708 39.34170000 -80.72330000 272.7 980008.94
31020142 39.67990000 -80.72160000 397.8 980017.67
31020566 40.06660000 -80.72160000 205.4 980071.70
31020708 39.04200000 -80.72030000 234.6 979992.42
31020015 40.72090000 -80.71990000 307.8 980108.94
31020142 40.06330000 -80.71990000 204.2 980071.22
31020708 39.00800000 -80.71920000 245.9 979988.50
31020142 38.52990000 -80.71660000 572.1 979875.65
31020708 39.40300000 -80.71580000 227.6 980024.59
31020708 39.28720000 -80.71500000 243.8 980013.78
31020142 39.83830000 -80.71160000 236.5 980056.20
31020708 39.25720000 -80.71130000 249.3 980009.10
31020708 39.14920000 -80.71030000 333.4 979984.31
31020015 40.11730000 -80.70990000 205.4 980079.81
31020387 38.66330000 -80.70990000 252.4 979951.20
31020708 39.35470000 -80.70920000 239.2 980016.60
31020015 40.88160000 -80.70830000 337.9 980121.57
31020708 39.17050000 -80.70700000 278.8 979996.93
31020142 39.76660000 -80.70660000 217.8 980056.86
31020708 39.08950000 -80.70620000 247.8 979994.40
31020708 39.01280000 -80.70500000 245.0 979989.09
31020142 38.59990000 -80.70490000 361.2 979924.33
31020142 39.15990000 -80.70490000 275.1 979996.69
31020708 39.20620000 -80.70330000 257.2 980004.13
31020708 39.04220000 -80.70250000 238.3 979992.18
31020708 39.07450000 -80.70170000 242.3 979993.99
31020367 39.20830000 -80.69990000 245.7 980009.67
31020142 39.03990000 -80.69830000 239.3 979991.22
31020708 39.22170000 -80.69830000 262.1 980005.87
31020708 39.06380000 -80.69750000 242.3 979993.37
31020708 39.13250000 -80.69620000 270.6 979994.56
31020485 39.28210000 -80.69580000 247.4 980012.52
31020708 39.01880000 -80.69500000 239.2 979990.85
31020708 39.24000000 -80.69500000 257.2 980007.47
31020142 39.23990000 -80.69490000 257.3 980007.22
31020708 39.24750000 -80.69450000 251.1 980009.50
31020015 40.66290000 -80.69330000 369.5 980090.13
31020708 39.18970000 -80.69000000 265.1 980000.90
31020142 38.67490000 -80.68990000 310.0 979940.70
31020015 40.19090000 -80.68490000 200.9 980095.25
31020708 39.23030000 -80.68280000 257.5 980007.47
31020708 39.02920000 -80.68120000 245.6 979990.46
31020708 39.15280000 -80.68000000 267.9 979996.23
31020708 39.28000000 -80.68000000 256.0 980015.31
31020015 40.92680000 -80.67990000 335.0 980130.46
31020708 39.20870000 -80.67830000 265.1 980003.90
31020142 39.56660000 -80.67660000 218.1 980038.07
31020142 39.98660000 -80.67660000 399.6 980026.75
31020708 39.08670000 -80.67580000 280.4 979987.86
31020708 39.40500000 -80.67420000 236.2 980024.11
31020015 41.70710000 -80.66990000 299.6 980227.91
31020566 41.75090000 -80.66880000 289.9 980233.85
31020015 40.98780000 -80.66830000 319.0 980143.02
31020015 41.66010000 -80.66830000 297.6 980224.63
31020015 41.73710000 -80.66830000 293.7 980231.49
31020015 41.78190000 -80.66830000 283.0 980237.58
31020015 41.24990000 -80.66660000 360.6 980168.25
31020015 41.57110000 -80.66660000 327.8 980209.57
31020015 41.62330000 -80.66660000 312.7 980218.32
31020708 39.16630000 -80.66630000 347.7 979981.69
31020015 40.53280000 -80.66490000 366.0 980084.10
31020015 41.14110000 -80.66490000 333.0 980160.24
31020015 41.44710000 -80.66490000 324.3 980199.60
31020015 41.49210000 -80.66490000 322.9 980204.29
31020015 41.17360000 -80.66330000 329.9 980164.42
31020015 41.20830000 -80.66330000 338.6 980167.54
31020015 41.27210000 -80.66330000 360.1 980170.15
31020708 39.33330000 -80.66300000 255.4 980012.82
31020708 39.03920000 -80.66120000 246.8 979990.57
31020708 39.39530000 -80.66120000 237.7 980022.21
31020329 40.04330000 -80.65990000 210.9 980068.02
31020015 40.24830000 -80.65830000 221.6 980093.26
31020015 41.02430000 -80.65830000 339.9 980144.77
31020015 41.04640000 -80.65830000 320.6 980150.36
31020367 38.85830000 -80.65830000 232.6 979978.87
31020708 39.26920000 -80.65750000 263.0 980007.53
31020708 39.28530000 -80.65550000 252.9 980013.66
31020015 41.31110000 -80.65490000 347.2 980177.09
31020015 41.35380000 -80.65490000 337.4 980185.09
31020015 41.41240000 -80.65490000 327.8 980194.01
31020142 38.41990000 -80.65490000 683.4 979841.72
31020142 38.85990000 -80.65490000 235.2 979977.33
31020048 40.87990000 -80.64990000 335.1 980121.70
31020142 38.72330000 -80.64990000 345.1 979939.93
31020142 38.96830000 -80.64990000 241.4 979986.54
31020142 39.61990000 -80.64990000 257.3 980035.33
31020708 39.19550000 -80.64920000 271.5 980000.25
31020708 39.25880000 -80.64880000 260.9 980006.50
31020142 39.28490000 -80.64830000 253.2 980011.15
31020367 38.33160000 -80.64830000 702.9 979824.87
31020708 39.10750000 -80.64700000 379.1 979969.97
31020015 41.53430000 -80.64660000 305.7 980210.33
31020708 39.39030000 -80.64580000 240.7 980021.14
31020015 40.60660000 -80.64490000 215.4 980115.69
31020015 41.07280000 -80.64490000 334.8 980150.54
31020708 39.02120000 -80.64300000 232.2 979991.17
31020708 39.06380000 -80.64300000 263.9 979989.18
31020142 38.78330000 -80.64160000 243.5 979968.33
31020387 38.76330000 -80.64160000 264.3 979961.20
31020708 39.34000000 -80.63880000 246.2 980015.15
31020708 39.08920000 -80.63780000 289.5 979986.28
31020708 39.17250000 -80.63780000 273.1 979997.69
